engine_id,feature,shap_value,abs_shap,rank_local
55,rs_s11_rmin5,0.04080050182528794,0.04080050182528794,32
55,rc_s20_pct1,0.03868504404090345,0.03868504404090345,33
55,sensor_measurement_9_kalman,0.03394827105415364,0.03394827105415364,34
55,si_s11_s12_ratio,-0.03298687466885895,0.03298687466885895,35
55,tr_s21_slope5,0.030786265432834626,0.030786265432834626,36
55,si_s4_s11_prod,0.027461520610571218,0.027461520610571218,37
55,si_s4_s11_ratio,-0.026706423142847293,0.026706423142847293,38
55,rs_s4_rmin5,0.02543183935340494,0.02543183935340494,39
55,rc_s7_pct1,0.023824984456102052,0.023824984456102052,40
55,rc_s4_pct1,0.023763528931885956,0.023763528931885956,41
55,tr_s3_slope5,0.02205025126871381,0.02205025126871381,42
55,si_s12_s21_ratio,0.021941769705154,0.021941769705154,43
55,si_s4_s12_ratio,-0.021720768918991478,0.021720768918991478,44
55,rs_s8_rmin5,-0.02161236178750793,0.02161236178750793,45
55,rc_s13_pct1,0.020866567625974615,0.020866567625974615,46
55,si_s4_s2_ratio,0.020713491830974817,0.020713491830974817,47
55,tr_s15_slope5,0.02041748215754827,0.02041748215754827,48
55,sensor_measurement_11_kalman,-0.017881457756933134,0.017881457756933134,49
55,tr_s4_slope5,0.016007562393012147,0.016007562393012147,50
55,operational_setting_1,0.013545649320197603,0.013545649320197603,51
55,rc_s3_pct1,0.012991146983889241,0.012991146983889241,52
55,rc_s21_pct1,0.012644357637812693,0.012644357637812693,53
55,rs_s15_rmin5,-0.011875035536165039,0.011875035536165039,54
55,rc_s8_pct1,0.010979641050410768,0.010979641050410768,55
55,tr_s17_slope5,-0.010805753991007805,0.010805753991007805,56
55,sensor_measurement_15_kalman,-0.010449840415579578,0.010449840415579578,57
55,si_s12_s21_prod,-0.00881280726704669,0.00881280726704669,58
55,sensor_measurement_8_kalman,0.008400837820954622,0.008400837820954622,59
55,si_s7_s11_prod,-0.008025215104377518,0.008025215104377518,60
55,rc_s17_pct1,0.007166947971563786,0.007166947971563786,61
55,rs_s17_rmin5,0.007153083281688548,0.007153083281688548,62
55,rs_s7_rmin5,0.005832402881545325,0.005832402881545325,63
55,rs_s9_rmin5,-0.005695116457839807,0.005695116457839807,64
55,rc_s15_pct1,0.004990714266508197,0.004990714266508197,65
55,rc_s2_pct1,-0.0007641644139463702,0.0007641644139463702,66
56,tr_s11_slope5,-0.22226197284956772,0.22226197284956772,1
56,sensor_measurement_20_kalman,0.19928309408326944,0.19928309408326944,2
56,rs_s2_rmin5,-0.19398790895938872,0.19398790895938872,3
56,rs_s13_rmin5,0.1906536957869927,0.1906536957869927,4
56,tr_s8_slope5,-0.18273589809735616,0.18273589809735616,5
